Feature	Gain	Cover	Frequency
ENSG00000288530	27.0233773453319	0.192233009708738	0.25
ENSG00000287730	16.8929959722144	0.123300970873786	0.166666666666667
ENSG00000288533	13.0676883927292	0.10873786407767	0.0833333333333333
ENSG00000287844	12.0269229294615	0.0533980582524272	0.0833333333333333
ENSG00000288531	9.43652615784017	0.10873786407767	0.0833333333333333
ENSG00000287979	8.1129050681691	0.10873786407767	0.0833333333333333
PTCSC1	6.37238582919029	0.10873786407767	0.0833333333333333
ENSG00000288016	4.05051181450531	0.087378640776699	0.0833333333333333
ENSG00000288172	3.01668649055816	0.10873786407767	0.0833333333333333
