symbol	lab	z	pvalue
RHOG	S+	5.70020412387331	1.99432473691886e-06
ARHGAP1	S+	4.93368718960974	1.16496481946683e-05
ARHGDIB	S+	3.13539651571202	0.000732155761500673
ARL1	O+	3.96596888539325	0.000108151143235953
ARRB1	S+	2.92940634663844	0.00117650466448473
ARRB2	S+	5.55783012319926	2.76802416235658e-06
ARSA	S+	3.29460659748476	0.000507450170209514
ASGR1	S+	2.93244239261001	0.00116830869096178
ASGR2	S+	3.71224358916115	0.00019397975694975
ASL	S+	2.73428847458008	0.00184379029810896
ASNS	O+	2.34616030419284	0.00450650332471217
ATM	O+	3.56049615947359	0.000275108393310005
RERE	S+	3.05072205072818	0.000889770390366601
ATP2A3	S+	3.00704182806332	0.000983916337583008
ATP5F1C	O+	1.98281362001428	0.0104036654935276
ATP5PB	O+	2.91636902154049	0.00121235826762107
ATP5PF	O+	3.5040135973154	0.000313318762588452
ATP6V0B	S+	5.10160481311392	7.91398434595146e-06
ATP6V0A1	S+	6.77949939500563	1.66150099232069e-07
ATP5PO	O+	3.28994865675144	0.000512922019175978
ATR	O+	3.45299742597483	0.000352372959519813
AZU1	S+	2.64472871501906	0.00226605937487272
BAX	S+	2.44105636102681	0.00362195990997826
BCL2	O+	2.83540661075576	0.00146080884315573
BCL3	S+	5.6238720224575	2.37754079518291e-06
TSPO	S+	3.70145096243154	0.000198860733768707
SERPING1	S+	2.65608598388066	0.00220756762402816
C4BPA	O+	2.2210808192379	0.00601061873564181
C5AR1	S+	3.65992408414663	0.000218814408404181
FMNL1	S+	5.83431908690143	1.46447146216518e-06
CA4	S+	2.66763017552791	0.00214966024310759
CALM3	S+	3.28648197992776	0.000517032710632441
CAMK2G	S+	3.33943969487236	0.000457678282622333
CAMLG	O+	2.08997395511535	0.00812879263529575
CAPG	S+	2.59600267756859	0.00253511300064273
CAPN1	S+	3.06467231646102	0.00086164363367253
CAPNS1	S+	2.34688504144865	0.00449898928210237
CAPZB	S+	4.89269594034988	1.28027734234487e-05
CARS1	S+	2.41065627755238	0.00388457689268725
CASP6	O+	3.44847101190605	0.000356064755693953
CASP9	S+	3.62978886986432	0.000234536872773798
CASP10	O+	2.29135605167517	0.005112625105859
CCNC	O+	2.49056196706113	0.0032317520497941
CCND3	S+	2.637437932892	0.00230442228856855
CCT6A	O+	2.90456864130177	0.00124575132767539
CD14	S+	5.1596116634102	6.9244986764312e-06
MS4A1	O+	2.36977437244993	0.00426801195801418
TNFRSF8	S+	3.64308015546097	0.00022746775666863
CD33	S+	2.1095892195297	0.00776981682730384
SCARB1	S+	2.7592971588374	0.00174061547840486
