Database	ID	Final Term	Gene Ratio	Fold Enrichment	p value	adjust p value	-Log(Adj P)	Count	Gene IDs
BP	GO:0032970	BP Regulation of actin filament-based process	0.0432692307692308	1.85815513777268	4.40597196696143e-06	0.000363978090965594	3.43892475717267	54	ACTA2/ACTG1/ADD1/ARF1/RHOA/RHOG/CAPG/CAPZB/CNN2/CSF1R/DAPK3/DVL3/CTTN/PTK2B/FLII/GRB2/GSN/HCK/HCLS1/ITGB3/MYBPC3/MYH9/PAK1/PFN1/PRKCD/PXN/RAC1/SLC9A1/TGFB1/TRPM2/VASP/NRP1/PPM1F/WDR1/CDC42EP2/TRIOBP/CDC42EP1/CORO1A/TWF2/COTL1/SH3BP1/PYCARD/F11R/INPP5K/TRPM4/SSH3/PREX1/GBA2/ARAP3/FCHSD1/ESAM/MYADM/ARAP1/PEAK3
BP	GO:0045453	BP Bone resorption	0.0136217948717949	3.26610910790598	5.68149440906239e-06	0.000432681308590158	3.36383186549341	17	ADAM8/TPP1/CSF1R/CSK/PTK2B/INPP5D/ITGB3/RAC2/SPP1/SYK/RAB7A/RAB3D/PLEKHM1/TCIRG1/DEF8/GPR137/LRRK1
BP	GO:0043085	BP Positive regulation of catalytic activity	0.0673076923076923	1.60714570699011	6.01230262485514e-06	0.00044399943929612	3.35261757833303	84	ABR/AGER/AKT1/RHOA/RHOG/ATP2A3/CALM3/CASP9/CCND3/SCARB1/CDKN1A/CSF1R/CTSD/DAP/DVL3/MARK2/PTK2B/GRN/GSK3A/GSN/HLA-DRB1/HSPA1A/ITGAM/ITGB2/ITGB3/LGALS9/MEFV/MAP3K11/PAK1/POR/PRKCD/MAPK3/MAP2K2/MAP2K3/MAP2K7/PSAP/MAP4K2/RAF1/RALB/STAT3/STX4/SYK/THBS1/TSC2/UBE2L3/NR1H2/VCP/VDR/XRCC1/LAPTM5/AXIN1/UNC119/PPM1F/BCL2L11/PSME3/SEMA4D/RBCK1/RGS14/ADAP1/NLRP1/MAPRE3/SRGAP2/NCSTN/PIK3R5/SH3BP1/SIPA1L1/PYCARD/TAX1BP3/FZR1/TBC1D2/ADAP2/PSENEN/RCN3/VSIR/ARAP3/NDEL1/PSRC1/ORAI1/NLRP12/STRADA/ARAP1/PIK3R6/LILRA5/PLIN5
BP	GO:0002683	BP Negative regulation of immune system process	0.0584935897435897	1.65813478906151	8.09762048667936e-06	0.000548504929153498	3.26081946527332	73	ADAR/AKT1/ARRB2/SERPING1/CD33/CD68/CEBPA/CNN2/DUSP1/DUSP3/FGR/GPS2/GRN/HCK/HLA-B/HLA-DRB1/HLA-E/HLX/HMOX1/IL4R/INPP5D/IRF1/LGALS9/MEFV/CCN3/OAS1/FURIN/PTPN6/RARA/SEC14L1/SPI1/TRIM21/STAT5A/STAT6/SYK/TGFB1/THBS1/TYROBP/NR1H2/LAPTM5/LST1/SQSTM1/PGLYRP1/ISG15/LILRB2/TRAFD1/LILRB4/LILRB3/LILRA2/TREX1/CD300A/SIRT2/C5AR2/SMPDL3B/ZBTB7B/PARP14/TAPBPL/NPLOC4/GPR137/GPR108/VSIR/CUEDC2/RHBDF2/NLRX1/RIN3/CPTP/TRIM11/RASSF5/ZDHHC18/ZDHHC12/CD300LF/NLRP6/CLEC4G
BP	GO:0046718	BP Symbiont entry into host cell	0.0240384615384615	2.30548878205128	8.45809008650518e-06	0.000564722343583921	3.24816502879715	30	GRK2/ANPEP/SCARB1/FCN1/GSN/HLA-DRB1/HSPA1A/ITGA5/ITGB3/ITGB5/LAMP1/LGALS9/P4HB/FURIN/PVR/NECTIN1/SELPLG/TRIM21/TRIM25/NRP1/CLDN9/IFITM2/WWP2/F11R/VPS18/TRIM11/TRIM8/TPCN2/CLEC4G/RNASEK
BP	GO:0031623	BP Receptor internalization	0.0208333333333333	2.44664115646259	1.06622750500254e-05	0.000692905714584315	3.15932585690559	26	GRK2/AP2A1/ARF1/ARRB1/ARRB2/CD63/AP2M1/DLG4/DNM1/DNM2/FCER1G/GRB2/CXCR1/CXCR2/ITGB2/ITGB3/LRPAP1/PLCG2/RALB/SYK/HGS/FLOT1/LILRB4/NECAB2/RIN3/ANKRD13D
BP	GO:0051258	BP Protein polymerization	0.0376602564102564	1.88448648272018	1.23413769956384e-05	0.000771177839445407	3.1128454588055	47	ADD1/CAPG/CAPZB/CSNK1D/DCTN1/DIAPH1/DNM2/CTTN/PTK2B/FES/FLII/GRB2/GSN/HCK/HCLS1/HSPA1A/PAK1/PFN1/PRKCD/RAC1/VASP/TUBA1A/GAS7/PSTPIP1/ARPC4/CDC42EP2/TRIOBP/CDC42EP1/CORO1A/TWF2/MAPRE3/COTL1/CHMP2A/PYCARD/MSRB1/NDE1/SSH3/PREX1/GBA2/CORO7/MICALL2/NDEL1/PSRC1/FCHSD1/ESAM/MYADM/CHMP4B
BP	GO:0045785	BP Positive regulation of cell adhesion	0.0528846153846154	1.68600841679097	1.2604976988302e-05	0.000777679213177012	3.10919950927835	66	ACTB/ADAM8/AGER/AKT1/ALOX5/RHOA/AZU1/CSK/PTK2B/FLOT2/FUT7/GP1BA/HLA-DRB1/HLA-E/HLX/IL4R/ILK/ITGA5/ITGB2/ITGB3/LGALS9/P4HB/PLAUR/PTAFR/PTPN6/RAC1/RARA/SELP/ST3GAL4/SMARCD2/SMARCD3/STX4/SYK/TGFB1/TYK2/VAV1/NRP1/AP3D1/SART1/PPM1F/FLOT1/LILRB2/SIRPB1/KAT5/TNFSF13B/LILRB4/TRIOBP/CORO1A/FCHO1/PRKD2/POLDIP2/PYCARD/F11R/ZBTB7B/GP6/APBB1IP/PREX1/VSIR/EMILIN2/NFKBID/MYADM/NLRP3/SIRPA/PIK3R6/UNC13D/CCDC88B
BP	GO:0009617	BP Response to bacterium	0.0649038461538462	1.5893156710311	1.35072039335203e-05	0.000822926399649726	3.0846390051952	81	AKT1/ALPL/RHOA/AZU1/BCL3/TSPO/C5AR1/CASP9/CD14/SCARB1/CD68/CYBA/FCER1G/FGR/FOS/FOSL2/GPM6A/GRN/GSTP1/HCK/HLA-B/HLA-DRB1/HLA-E/ITGAM/LGALS9/MMP9/MYD88/NFKB2/NFKBIB/OAS1/OAS2/PF4/PLCG2/PRKCD/MAPK3/MAP2K3/MAP2K7/PTAFR/PTGIR/PYGL/RARA/UPF1/SELP/SLC11A1/SYK/TBXA2R/TNFRSF1A/TNFRSF1B/ZFP36/MAPKAPK3/RAB7A/TFEB/PGLYRP1/MAPKAPK2/LITAF/ISG15/HDAC5/LILRB2/TNIP1/RBCK1/ARID5A/LILRA2/NLRP1/SBNO2/STAB1/PYCARD/MARCHF2/TREM1/PAF1/RNF31/NAGK/ZNFX1/EMILIN2/H2BC12/NLRP3/RASGRP4/LRG1/CMPK2/SIRPA/GBP6/NLRP6
BP	GO:0032956	BP Regulation of actin cytoskeleton organization	0.0392628205128205	1.83689350114655	1.67195616187188e-05	0.000948544663316038	3.02294221503887	49	ACTG1/ADD1/ARF1/RHOA/RHOG/CAPG/CAPZB/CSF1R/DAPK3/DVL3/CTTN/PTK2B/FLII/GRB2/GSN/HCK/HCLS1/ITGB3/PAK1/PFN1/PRKCD/PXN/RAC1/SLC9A1/TGFB1/TRPM2/VASP/NRP1/PPM1F/WDR1/CDC42EP2/TRIOBP/CDC42EP1/CORO1A/TWF2/COTL1/SH3BP1/PYCARD/F11R/INPP5K/SSH3/PREX1/GBA2/ARAP3/FCHSD1/ESAM/MYADM/ARAP1/PEAK3
BP	GO:0007596	BP Blood coagulation	0.0288461538461538	2.06205207835643	1.68417244683033e-05	0.000948544663316038	3.02294221503887	36	ACTB/ACTG1/ALOX12/SERPING1/F12/FCER1G/GP1BA/GP9/ILK/ITGB3/ITPK1/MYH9/PF4/SERPINA1/PLAUR/PLCG2/PRKCD/PTPN6/SELP/ST3GAL4/SRF/SYK/TBXA2R/THBS1/TLN1/USF1/VAV1/VWF/MYL9/F11R/GP6/MPIG6B/FERMT3/EMILIN2/TREML1/PEAR1
BP	GO:0051336	BP Regulation of hydrolase activity	0.0576923076923077	1.62740384615385	1.80761237920471e-05	0.000999666101959669	3.00014503429111	72	ABR/AGER/AKT1/APLP2/RHOA/RHOG/ATP2A3/SERPING1/CALM3/CASP9/CDKN2D/COL7A1/CST3/CSTB/CTSD/DAP/DVL3/GAPDH/GRN/GSN/HSPA1A/LGALS9/MEFV/MMP9/OAS1/FURIN/SERPINA1/PLAUR/PRKCD/PSAP/RAF1/SPINT1/STAT3/SYK/THBS1/TIMP2/TSC2/NR1H2/VAV1/VCP/LAPTM5/PPM1F/BCL2L11/PSME3/SEMA4D/RGS14/SPINT2/ADAP1/NLRP1/SRGAP2/NCSTN/SH3BP1/TBC1D10B/SIPA1L1/LAMP3/PYCARD/TAX1BP3/GMIP/TBC1D2/ADAP2/PSENEN/RCN3/VSIR/ARAP3/MICAL1/RIPOR1/NDEL1/BCL2L12/FGD3/NLRP12/ARAP1/PLIN5
BP	GO:0002444	BP Myeloid leukocyte mediated immunity	0.0200320512820513	2.42683029689609	1.82540588991404e-05	0.000999666101959669	3.00014503429111	25	AZU1/FES/FGR/HLA-E/IL4R/ITGAM/ITGB2/LGALS9/MYD88/PIK3CD/PTAFR/RAC2/SPI1/STX4/STXBP2/SYK/TYROBP/LAT2/GAB2/WDR1/CD300A/TREM1/PRAM1/NLRP6/UNC13D
BP	GO:0016236	BP Macroautophagy	0.0480769230769231	1.70776946818613	2.09095509187178e-05	0.00113236834642034	2.9460122791578	60	AKT1/ATP6V0B/ATP6V0A1/TSPO/CAPN1/CAPNS1/CLN3/CTSD/CTTN/GAA/GAPDH/GBA1/GSK3A/HMOX1/CHMP1A/PRKACA/MAPK3/QSOX1/RALB/TSC2/VCP/RAB7A/ULK1/SQSTM1/MTMR3/ATP6V0D1/HGS/ATG13/PLEKHM1/TOM1/TCIRG1/KAT5/ATG7/GABARAP/ATG2A/ATG4B/VPS39/POLDIP2/WIPI2/CHMP2A/VPS37C/WIPI1/RNF31/NSFL1C/ELAPOR1/TP53INP2/MTMR14/ATG9A/PHF23/VPS37B/RAB1B/SESN2/VPS25/MAP1LC3A/ATG16L2/LRSAM1/MVB12A/CHMP4B/ZDHHC19/RAB43
BP	GO:0050817	BP Coagulation	0.0288461538461538	2.03675082586126	2.24023471443489e-05	0.00118683739110388	2.92560877976817	36	ACTB/ACTG1/ALOX12/SERPING1/F12/FCER1G/GP1BA/GP9/ILK/ITGB3/ITPK1/MYH9/PF4/SERPINA1/PLAUR/PLCG2/PRKCD/PTPN6/SELP/ST3GAL4/SRF/SYK/TBXA2R/THBS1/TLN1/USF1/VAV1/VWF/MYL9/F11R/GP6/MPIG6B/FERMT3/EMILIN2/TREML1/PEAR1
BP	GO:0052547	BP Regulation of peptidase activity	0.0344551282051282	1.89734005030058	2.4073465644945e-05	0.00124823480376023	2.90370371242146	43	AGER/AKT1/APLP2/ATP2A3/SERPING1/CASP9/CDKN2D/COL7A1/CST3/CSTB/CTSD/DAP/GAPDH/GRN/GSN/LGALS9/MEFV/MMP9/FURIN/SERPINA1/PLAUR/RAF1/SPINT1/STAT3/SYK/THBS1/TIMP2/VCP/LAPTM5/PPM1F/BCL2L11/PSME3/SPINT2/NLRP1/NCSTN/LAMP3/PYCARD/PSENEN/RCN3/VSIR/MICAL1/BCL2L12/NLRP12
BP	GO:1903131	BP Mononuclear cell differentiation	0.0592948717948718	1.5981842610941	2.62424061741283e-05	0.00133234883013231	2.87538205506966	74	ACTB/ADAM8/AGER/RHOA/BAX/BCL3/CEBPA/CLPTM1/CSF1R/DOCK2/PTK2B/FCER1G/FES/FOS/FOSL2/FUT7/GBA1/GPS2/HCLS1/HLA-B/HLA-DRB1/HLX/IL4R/INPP5D/IRF1/IRF7/JUNB/LGALS9/LTBR/MMP9/MYD88/MYH9/PF4/PIK3CD/PLCG2/PTPN6/RARA/RELB/SMARCD2/SMARCD3/SPI1/SRF/STAT3/STAT5A/STAT6/SYK/TGFB1/TRPM2/VAV1/AP3D1/PGLYRP1/SOCS3/SART1/HDAC5/LILRB2/TCIRG1/KAT5/TNFSF13B/KDELR1/LILRB4/ACIN1/JMJD6/ZBTB7B/PREX1/VSIR/SEMA4A/NFKBID/CMTM7/NLRP3/BATF2/PIK3R6/NFAM1/ADGRG3/CLEC4G
BP	GO:0030833	BP Regulation of actin filament polymerization	0.0208333333333333	2.32787216828479	2.76701518262448e-05	0.00139035381444451	2.85687466729432	26	ADD1/CAPG/CAPZB/CTTN/PTK2B/FLII/GRB2/GSN/HCK/HCLS1/PFN1/PRKCD/VASP/CDC42EP2/TRIOBP/CDC42EP1/CORO1A/TWF2/COTL1/PYCARD/SSH3/PREX1/GBA2/FCHSD1/ESAM/MYADM
BP	GO:0002685	BP Regulation of leukocyte migration	0.0296474358974359	1.99539379967012	2.79676553275038e-05	0.00139096277618626	2.85668449208791	37	ADAM8/AGER/AKT1/RHOA/C5AR1/CCR1/CNN2/CSF1R/DUSP1/PTK2B/FUT7/GP1BA/HMOX1/ITGA2B/ITGB3/LGALS9/MYD88/NINJ1/CCN3/MAPK3/PTAFR/RAC1/RAC2/SELP/ST3GAL4/STK10/TGFB1/THBS1/CORO1A/CD300A/DAPK2/C5AR2/PYCARD/GPSM3/RIN3/SLC8B1/SPNS2
BP	GO:0050777	BP Negative regulation of immune response	0.0288461538461538	2.01206293706294	2.95953938705069e-05	0.00144247949724851	2.8408903509938	36	ADAR/ARRB2/SERPING1/FGR/GRN/HCK/HLA-B/HLA-DRB1/HLA-E/HLX/IL4R/INPP5D/LGALS9/OAS1/FURIN/PTPN6/SPI1/TRIM21/STAT5A/STAT6/SYK/TGFB1/NR1H2/PGLYRP1/ISG15/TRAFD1/LILRB4/TREX1/CD300A/ZBTB7B/PARP14/RHBDF2/NLRX1/ZDHHC18/NLRP6/CLEC4G
BP	GO:0051452	BP Intracellular ph reduction	0.0120192307692308	3.14384833916084	3.38562268832023e-05	0.00160208980416241	2.79531314345836	15	ATP6V0B/ATP6V0A1/CLN3/GRN/LAMP1/SLC11A1/RAB7A/ATP6V0D1/ATP6V1F/TCIRG1/SLC9A8/CLN6/RAB20/TPCN2/RNASEK
BP	GO:0043312	BP Neutrophil degranulation	0.00560897435897436	5.8685168997669	3.85825001720264e-05	0.0017909629127472	2.74691340742624	7	ITGAM/ITGB2/PTAFR/SPI1/STXBP2/SYK/PRAM1
BP	GO:0032535	BP Regulation of cellular component size	0.0392628205128205	1.77903858772461	4.01274132000377e-05	0.00181093529571281	2.74209706664723	49	ADD1/RHOA/CAPG/CAPZB/AP2M1/CLN3/DNM1/DNM2/E2F4/CTTN/PTK2B/FLII/GRB2/GSN/HCK/HCLS1/PFN1/PRKCD/RAC1/SPP1/SRF/VASP/VAV1/ULK1/NRP1/NHERF1/IST1/WDR1/CDC42EP2/SEMA4D/TRIOBP/CDC42EP1/CORO1A/TWF2/WDTC1/COTL1/SH3BP1/PYCARD/SSH3/SLC12A9/PREX1/GBA2/KXD1/RIN3/FCHSD1/ESAM/MYADM/LAMTOR4/BORCS8
BP	GO:0045862	BP Positive regulation of proteolysis	0.0392628205128205	1.77903858772461	4.01274132000377e-05	0.00181093529571281	2.74209706664723	49	ADAM8/AGER/AKT1/ATP2A3/CASP9/CEBPA/CLU/CSNK1D/CTSD/DAP/ENO1/F12/PTK2B/GBA1/GRN/GSK3A/GSN/HSPA1A/LGALS9/MEFV/MYH9/FURIN/SGTA/STAT3/SYK/TNFRSF1B/VCP/LAPTM5/AXIN1/PPM1F/IST1/BCL2L11/PSME3/ZER1/GABARAP/NLRP1/SIRT2/NCSTN/PYCARD/FZR1/SIRT6/CLN6/AURKAIP1/PSENEN/RCN3/VSIR/TRAF7/RNF185/NLRP12
BP	GO:0043304	BP Regulation of mast cell degranulation	0.00801282051282051	4.19179778554779	4.11486580267734e-05	0.00182722247193105	2.73820857226982	10	FES/FGR/IL4R/LGALS9/RAC2/STXBP2/SYK/GAB2/CD300A/UNC13D
BP	GO:0016050	BP Vesicle organization	0.0456730769230769	1.69564981389578	4.12380943603642e-05	0.00182722247193105	2.73820857226982	57	AP1B1/ATP6V0B/ATP6V0A1/AP2M1/CLN3/CSNK1D/DLG4/DNM1/DNM2/HPS1/RAB8A/CHMP1A/RFX2/STX4/STX5/SURF4/RAB7A/STX10/SQSTM1/AP1M1/AP3D1/ATP6V0D1/HGS/ATP6V1F/IST1/PLEKHM1/TOM1/CORO1A/RPH3A/SCAP/SLC9A8/VPS39/ZNF385A/CIDEB/CHMP2A/SNX11/UBAP1/RAB4B/LAMTOR1/VPS37C/PI4K2A/RAB20/TMEM127/VPS18/TRAPPC1/VPS37B/RUFY1/RAB34/FHIP1B/VPS25/ARFGAP2/ACRBP/MVB12A/CHMP4B/GARIN1A/RNASEK/PEF1
BP	GO:0031329	BP Regulation of cellular catabolic process	0.0528846153846154	1.61874744271686	4.76002454571482e-05	0.00207146068176911	2.68372330559657	66	ADAM8/AKT1/AKT2/ATP6V0B/ATP6V0A1/TSPO/CAPN1/CAPNS1/SCARB1/CLN3/DAP/DAPK3/CTTN/GAPDH/GBA1/GSK3A/HMOX1/MEFV/RAB8A/FURIN/PHKG2/CTSA/PRKACA/PRKCD/MAPK3/PSAP/QSOX1/RALB/TRIM21/STAT3/TIMP2/TNFRSF1B/TSC2/LAPTM5/TFEB/ULK1/SQSTM1/MTMR3/ATP6V0D1/ATG13/TOM1/KAT5/CAMKK2/SIRT2/ATG2A/DAPK2/POLDIP2/LAMP3/PYCARD/WIPI1/RNF31/GPR137/PNPLA2/ELAPOR1/PHF23/CPTP/TRIM8/SESN2/KAT8/BMF/LRSAM1/CHMP4B/ZDHHC19/NLRP6/TPCN2/PLIN5
BP	GO:0010876	BP Lipid localization	0.0456730769230769	1.6793975792578	5.45667043961657e-05	0.00233296594058695	2.63209160150763	57	AKT1/AKT2/TSPO/SCARB1/CLU/CLN3/COMT/GBA1/FFAR2/GPS2/HDLBP/ITGB3/KCNQ1/FURIN/PITPNA/PRKCD/PSAP/RXRA/SPP1/SURF4/SYK/THBS1/NR1H2/SLC25A11/DGAT1/ABCC3/PITPNM1/OSBPL2/LPCAT3/PLIN3/STARD10/EHD1/STARD3/SLC27A3/ATG2A/PISD/ZDHHC5/LRP10/CIDEB/SLCO3A1/SLC43A3/LAMTOR1/XKR8/APOBR/RETN/PNPLA2/GRAMD1A/ATG9A/SLC66A2/CPTP/EEPD1/SPNS1/DGAT2/SPNS2/TPCN2/SLC27A1/PLIN5
BP	GO:0002532	BP Production of molecular mediator involved in inflammatory response	0.015224358974359	2.61518130501339	6.00027401540986e-05	0.00253120227622932	2.59667314763509	19	ALOX5/ALOX5AP/EXTL3/GRN/IL4R/MEFV/MYD88/STAT3/SYK/BAP1/LILRB4/PLD3/IL17RA/PYCARD/PBXIP1/GPSM3/CUEDC2/SIRPA/NCF1
BP	GO:0042110	BP T cell activation	0.0641025641025641	1.52744598396772	6.40718464931822e-05	0.00266911264792966	2.57363309674757	80	ACTB/ADAM8/AGER/AKT1/RHOA/BAX/BCL3/CCND3/CLPTM1/CSK/DOCK2/DUSP3/FCER1G/FKBP1A/FLOT2/FOSL2/FUT7/GBA1/GRB2/GSN/HLA-DRB1/HLA-E/HLX/IL4R/IRF1/JUNB/LGALS9/MYH9/PIK3CD/PTPN6/RAC2/RARA/RELB/SLC11A1/SMARCD2/SMARCD3/SPI1/SRF/STAT3/STAT5A/STAT6/SYK/TGFB1/TNFRSF1B/TYK2/TYROBP/VAV1/LAPTM5/AP3D1/SOCS3/SART1/LILRB2/TCIRG1/SIRPB1/KAT5/TNFSF13B/KDELR1/LILRB4/CORO1A/TREX1/CD300A/FCHO1/JMJD6/NCSTN/PYCARD/ZBTB7B/APBB1IP/ALKBH5/PREX1/WDFY4/VSIR/SEMA4A/TREML2/NFKBID/NLRP3/JAML/SIRPA/PIK3R6/CCDC88B/CLEC4G
BP	GO:0007159	BP Leukocyte cell-cell adhesion	0.0480769230769231	1.64189112074869	6.87781213694454e-05	0.00281701313911493	2.55021112737283	60	ACTB/ADAM8/AGER/AKT1/ALOX5/RHOA/CSK/DUSP3/FLOT2/FUT7/GP1BA/HLA-DRB1/HLA-E/HLX/IL4R/IRF1/ITGA5/ITGB2/LGALS9/PECAM1/PTAFR/PTPN6/RAC2/RARA/SELP/SELPLG/ST3GAL4/SMARCD2/SMARCD3/STAT5A/STK10/SYK/TGFB1/TYK2/VAV1/LAPTM5/AP3D1/SART1/LILRB2/TNIP1/SIRPB1/SEMA4D/KAT5/TNFSF13B/LILRB4/CORO1A/CD300A/FCHO1/PYCARD/F11R/ZBTB7B/VSIR/FERMT3/NFKBID/NLRP3/LRG1/SIRPA/PIK3R6/CCDC88B/CLEC4G
BP	GO:0040017	BP Positive regulation of locomotion	0.0536858974358974	1.58428459894806	8.25145282703413e-05	0.00321740648631715	2.49249406697731	67	ACTA2/ACTG1/ACTN4/ADAM8/AGER/AKT1/AKT2/RHOA/AZU1/C5AR1/SCARB1/CCR1/CSF1R/DAPK3/PTK2B/FGR/FUT7/GNAI2/GRN/HMOX1/IL16/ITGA2B/ITGA5/ITGAX/ITGB3/LGALS9/MAZ/MMP9/PAK1/PECAM1/PFN1/PIK3CD/PLCG2/MAPK3/MAP2K2/MAP2K3/PTAFR/RAC1/RAC2/S100A11/SELP/SP1/SPARC/STAT3/STAT5A/STX4/TGFB1/THBS1/NRP1/ARHGEF2/PPM1F/SEMA4D/SEMA4B/CORO1A/DAPK2/PRKD2/PYCARD/HDAC7/PREX1/CXCL16/GPSM3/VSIR/SEMA4A/RIPOR1/FERMT3/MYADM/GLIPR2
BP	GO:0010256	BP Endomembrane system organization	0.0641025641025641	1.5149002263992	8.5281215171623e-05	0.00327291844682276	2.48506481612069	80	AP1B1/AKT1/AKT2/ATP6V0B/ATP6V0A1/CLU/CLN3/CSNK1D/DCTN1/DNM1/DNM2/FOLR3/GAK/GSN/HPS1/ILK/LMNA/RAB8A/MYH9/CHMP1A/PRKCD/MAPK3/MAP2K2/RFX2/SGTA/STX4/STX5/SURF4/RAB7A/HDAC3/SQSTM1/AP1M1/AP3D1/SYNGR2/HGS/ATP6V1F/NHERF1/IST1/OSBPL2/TOM1/LPCAT3/FLOT1/NDRG1/PACSIN2/RPH3A/SIRT2/PLEKHM2/SLC9A8/CTDNEP1/ZNF385A/AKAP8L/CHMP2A/UBAP1/WDR83OS/LAMTOR1/VPS37C/XKR8/PI4K2A/TMEM127/NPLOC4/BIN3/NSFL1C/NCLN/VPS18/GORASP1/ATG9A/CORO7/VPS37B/REEP4/RAB1B/FHIP1B/VPS25/ACRBP/MVB12A/CHMP4B/TANGO2/RAB43/GARIN1A/FAM174B/RNASEK
BP	GO:0022411	BP Cellular component disassembly	0.0504807692307692	1.60492589247769	9.10523828633032e-05	0.00344022724089721	2.46341286957724	63	ADAM8/ADD1/BAX/CAPG/CAPZB/CFL1/CLN3/CST3/DCTN1/DUSP3/FLII/GAK/GBA1/GSN/ITGAM/MAP1A/MMP9/MMP19/NFE2/FURIN/CHMP1A/RAC2/UPF1/SH3GL1/SKIC2/SMARCD2/SMARCD3/TRIM21/STX5/TGFB1/TPSAB1/VCP/ADAM15/NAPA/ARHGEF2/IST1/WDR1/TOM1/FLOT1/PLIN3/KATNB1/KAT5/GAS2L1/TRIOBP/GABARAP/TWF2/TCF25/ACIN1/CTDNEP1/SH3BP1/TFIP11/AKAP8L/CHMP2A/MAP1S/PNPLA2/PBXIP1/NCKAP5L/MICAL1/PHF23/MAP1LC3A/PPP1R9B/CHMP4B/DEDD2
BP	GO:0046849	BP Bone remodeling	0.0136217948717949	2.70298684792219	9.22773845151115e-05	0.00345969209328195	2.46096255095836	17	ADAM8/TPP1/CSF1R/CSK/PTK2B/INPP5D/ITGB3/RAC2/SPP1/SYK/RAB7A/RAB3D/PLEKHM1/TCIRG1/DEF8/GPR137/LRRK1
BP	GO:0016052	BP Carbohydrate catabolic process	0.0240384615384615	2.04932336182336	9.34470765356547e-05	0.00347680191629604	2.458820051655	30	ALDOA/ENO1/FBP1/FUT7/GAA/GALK1/GAPDH/GLB1/GSK3A/HK1/HK3/MAN2B1/NAGA/NEU1/PFKFB3/PGD/PGM1/PHKG2/PKM/PMM2/PPP1CA/PRKACA/PYGL/STAT3/TPI1/TREX1/ATG2A/WIPI2/SIRT6/WIPI1
BP	GO:0043542	BP Endothelial cell migration	0.0256410256410256	1.99393624393624	9.65273118778549e-05	0.00356419786433837	2.44803819436438	32	AKT1/RHOA/SCARB1/CLN3/CSNK2B/EPHB4/PTK2B/GLUL/GRN/HMOX1/ITGB3/MYH9/CCN3/PIK3CD/MAP2K3/PXN/RAC1/SP1/SPARC/SRF/STAT5A/TBXA2R/TGFB1/THBS1/NRP1/HDAC5/PTP4A3/PLXND1/SH3BP1/PRKD2/HDAC7/SEMA4A
BP	GO:0001932	BP Regulation of protein phosphorylation	0.0641025641025641	1.50870431545278	9.81509432534928e-05	0.0035951208528173	2.44428650588486	80	ACTB/ADAR/AGER/AKT1/RHOA/ARRB1/ARRB2/C5AR1/CALM3/CCND3/CDKN1A/CDKN2D/CSF1R/CSNK1D/DUSP1/DUSP3/DVL3/MARK2/PTK2B/FGR/GBA1/GSTP1/HCLS1/HLA-DRB1/ITGA5/ITGB2/ITGB3/LIMK2/MAP3K11/MMP9/PAK1/PECAM1/PLAUR/PLCG2/PRKCD/MAP2K2/MAP2K3/MAP2K7/PTPN6/MAP4K2/RAC1/RAF1/RALB/SYK/TGFB1/THBS1/TSC2/AXIN1/NRP1/HDAC3/UNC119/HGS/ARHGEF2/NHERF1/PPM1F/MVP/FLOT1/SEMA4D/RGS14/CAMKK2/LILRB4/CD300A/MAPRE3/SIRT2/PIK3R5/SLCO3A1/PYCARD/INPP5K/PARP14/MICAL1/LRRK1/SESN2/VPS25/PSRC1/NLRP12/STRADA/HEXIM2/SIRPA/PIK3R6/LILRA5
BP	GO:0010324	BP Membrane invagination	0.0128205128205128	2.78398645379777	9.99967868909333e-05	0.0035951208528173	2.44428650588486	16	ARF1/RHOA/GSN/ITGAM/ITGB2/MYH9/PLCG2/THBS1/MARCO/HGS/ELMO1/ARHGAP25/CD300A/SH3BP1/CHMP2A/XKR8
BP	GO:0141084	BP Inflammasome-mediated signaling pathway	0.00961538461538462	3.35343822843823	0.000101113717916255	0.00359612974784872	2.44416464737313	12	MEFV/MYD88/PLCG2/NLRP1/SIRT2/ZDHHC5/PYCARD/CPTP/TRIM11/ZDHHC12/NLRP3/NLRP6
BP	GO:0036344	BP Platelet morphogenesis	0.00801282051282051	3.8424813034188	0.000101819020353534	0.00359612974784872	2.44416464737313	10	ACTN1/CASP9/MYH9/PTPN6/SRF/BAP1/WDR1/NBEAL2/ZNF385A/MPIG6B
BP	GO:1902903	BP Regulation of supramolecular fiber organization	0.0424679487179487	1.67384801984545	0.000107768416275126	0.0037010936366007	2.43166992724086	53	ACTG1/ADD1/ARF1/RHOA/CAPG/CAPZB/CLU/DAPK3/DCTN1/CTTN/PTK2B/FES/FLII/GRB2/GSN/HCK/HCLS1/HSPA1A/MAP1A/PAK1/PFN1/PRKCD/PXN/RAC1/SLC9A1/VASP/NRP1/ARHGEF2/PPM1F/WDR1/KATNB1/CDC42EP2/GAS2L1/TRIOBP/CDC42EP1/CORO1A/TWF2/MAPRE3/COTL1/SH3BP1/PYCARD/F11R/INPP5K/SSH3/MAP1S/PREX1/GBA2/COLGALT1/PSRC1/FCHSD1/ESAM/MYADM/ARAP1
