Ensemble	OBB	AvgAcc
352	0.276785714285714	72.3214285714286
353	0.276785714285714	72.3214285714286
354	0.285714285714286	71.4285714285714
355	0.285714285714286	71.4285714285714
356	0.276785714285714	72.3214285714286
357	0.276785714285714	72.3214285714286
358	0.267857142857143	73.2142857142857
359	0.267857142857143	73.2142857142857
360	0.258928571428571	74.1071428571429
361	0.267857142857143	73.2142857142857
362	0.258928571428571	74.1071428571429
363	0.258928571428571	74.1071428571429
364	0.267857142857143	73.2142857142857
365	0.258928571428571	74.1071428571429
366	0.267857142857143	73.2142857142857
367	0.267857142857143	73.2142857142857
368	0.276785714285714	72.3214285714286
369	0.267857142857143	73.2142857142857
370	0.285714285714286	71.4285714285714
371	0.285714285714286	71.4285714285714
372	0.276785714285714	72.3214285714286
373	0.276785714285714	72.3214285714286
374	0.276785714285714	72.3214285714286
375	0.276785714285714	72.3214285714286
376	0.276785714285714	72.3214285714286
377	0.276785714285714	72.3214285714286
378	0.276785714285714	72.3214285714286
379	0.276785714285714	72.3214285714286
380	0.276785714285714	72.3214285714286
381	0.276785714285714	72.3214285714286
382	0.276785714285714	72.3214285714286
383	0.276785714285714	72.3214285714286
384	0.276785714285714	72.3214285714286
385	0.267857142857143	73.2142857142857
386	0.267857142857143	73.2142857142857
387	0.267857142857143	73.2142857142857
388	0.267857142857143	73.2142857142857
389	0.276785714285714	72.3214285714286
390	0.267857142857143	73.2142857142857
391	0.276785714285714	72.3214285714286
392	0.267857142857143	73.2142857142857
393	0.267857142857143	73.2142857142857
394	0.276785714285714	72.3214285714286
395	0.276785714285714	72.3214285714286
396	0.276785714285714	72.3214285714286
397	0.276785714285714	72.3214285714286
398	0.285714285714286	71.4285714285714
399	0.285714285714286	71.4285714285714
400	0.285714285714286	71.4285714285714
401	0.276785714285714	72.3214285714286
402	0.276785714285714	72.3214285714286
403	0.276785714285714	72.3214285714286
404	0.285714285714286	71.4285714285714
405	0.276785714285714	72.3214285714286
406	0.285714285714286	71.4285714285714
407	0.285714285714286	71.4285714285714
408	0.285714285714286	71.4285714285714
409	0.294642857142857	70.5357142857143
410	0.285714285714286	71.4285714285714
411	0.294642857142857	70.5357142857143
412	0.285714285714286	71.4285714285714
413	0.294642857142857	70.5357142857143
414	0.285714285714286	71.4285714285714
415	0.285714285714286	71.4285714285714
416	0.285714285714286	71.4285714285714
417	0.294642857142857	70.5357142857143
418	0.285714285714286	71.4285714285714
419	0.294642857142857	70.5357142857143
420	0.285714285714286	71.4285714285714
421	0.285714285714286	71.4285714285714
422	0.294642857142857	70.5357142857143
423	0.303571428571429	69.6428571428571
424	0.294642857142857	70.5357142857143
425	0.285714285714286	71.4285714285714
426	0.285714285714286	71.4285714285714
427	0.294642857142857	70.5357142857143
428	0.294642857142857	70.5357142857143
429	0.285714285714286	71.4285714285714
430	0.285714285714286	71.4285714285714
431	0.285714285714286	71.4285714285714
432	0.285714285714286	71.4285714285714
433	0.285714285714286	71.4285714285714
434	0.285714285714286	71.4285714285714
435	0.285714285714286	71.4285714285714
436	0.285714285714286	71.4285714285714
437	0.285714285714286	71.4285714285714
438	0.285714285714286	71.4285714285714
439	0.285714285714286	71.4285714285714
440	0.285714285714286	71.4285714285714
441	0.285714285714286	71.4285714285714
442	0.285714285714286	71.4285714285714
443	0.285714285714286	71.4285714285714
444	0.285714285714286	71.4285714285714
445	0.285714285714286	71.4285714285714
446	0.285714285714286	71.4285714285714
447	0.285714285714286	71.4285714285714
448	0.285714285714286	71.4285714285714
449	0.285714285714286	71.4285714285714
450	0.285714285714286	71.4285714285714
451	0.285714285714286	71.4285714285714
452	0.285714285714286	71.4285714285714
453	0.285714285714286	71.4285714285714
454	0.294642857142857	70.5357142857143
455	0.276785714285714	72.3214285714286
456	0.285714285714286	71.4285714285714
457	0.285714285714286	71.4285714285714
458	0.285714285714286	71.4285714285714
459	0.285714285714286	71.4285714285714
460	0.285714285714286	71.4285714285714
461	0.294642857142857	70.5357142857143
462	0.294642857142857	70.5357142857143
463	0.294642857142857	70.5357142857143
464	0.294642857142857	70.5357142857143
465	0.294642857142857	70.5357142857143
466	0.294642857142857	70.5357142857143
467	0.294642857142857	70.5357142857143
468	0.294642857142857	70.5357142857143
469	0.285714285714286	71.4285714285714
470	0.285714285714286	71.4285714285714
471	0.285714285714286	71.4285714285714
472	0.285714285714286	71.4285714285714
473	0.285714285714286	71.4285714285714
474	0.285714285714286	71.4285714285714
475	0.285714285714286	71.4285714285714
476	0.294642857142857	70.5357142857143
477	0.285714285714286	71.4285714285714
478	0.285714285714286	71.4285714285714
479	0.285714285714286	71.4285714285714
480	0.285714285714286	71.4285714285714
481	0.285714285714286	71.4285714285714
482	0.285714285714286	71.4285714285714
483	0.285714285714286	71.4285714285714
484	0.285714285714286	71.4285714285714
485	0.285714285714286	71.4285714285714
486	0.285714285714286	71.4285714285714
487	0.285714285714286	71.4285714285714
488	0.285714285714286	71.4285714285714
489	0.285714285714286	71.4285714285714
490	0.285714285714286	71.4285714285714
491	0.285714285714286	71.4285714285714
492	0.285714285714286	71.4285714285714
493	0.285714285714286	71.4285714285714
494	0.285714285714286	71.4285714285714
495	0.285714285714286	71.4285714285714
496	0.285714285714286	71.4285714285714
497	0.285714285714286	71.4285714285714
498	0.285714285714286	71.4285714285714
499	0.285714285714286	71.4285714285714
500	0.285714285714286	71.4285714285714
501	0.285714285714286	71.4285714285714
502	0.285714285714286	71.4285714285714
503	0.285714285714286	71.4285714285714
504	0.285714285714286	71.4285714285714
505	0.285714285714286	71.4285714285714
506	0.285714285714286	71.4285714285714
507	0.285714285714286	71.4285714285714
508	0.285714285714286	71.4285714285714
509	0.285714285714286	71.4285714285714
510	0.285714285714286	71.4285714285714
511	0.285714285714286	71.4285714285714
512	0.285714285714286	71.4285714285714
513	0.285714285714286	71.4285714285714
514	0.285714285714286	71.4285714285714
515	0.285714285714286	71.4285714285714
516	0.285714285714286	71.4285714285714
517	0.285714285714286	71.4285714285714
518	0.285714285714286	71.4285714285714
519	0.285714285714286	71.4285714285714
520	0.285714285714286	71.4285714285714
521	0.285714285714286	71.4285714285714
522	0.285714285714286	71.4285714285714
523	0.285714285714286	71.4285714285714
524	0.285714285714286	71.4285714285714
525	0.285714285714286	71.4285714285714
526	0.294642857142857	70.5357142857143
527	0.294642857142857	70.5357142857143
528	0.303571428571429	69.6428571428571
529	0.294642857142857	70.5357142857143
530	0.294642857142857	70.5357142857143
531	0.303571428571429	69.6428571428571
532	0.294642857142857	70.5357142857143
