Ensemble	OBB	AvgAcc
1	0.355555555555556	64.4444444444444
2	0.388888888888889	61.1111111111111
3	0.441860465116279	55.8139534883721
4	0.408163265306122	59.1836734693878
5	0.359223300970874	64.0776699029126
6	0.349056603773585	65.0943396226415
7	0.372727272727273	62.7272727272727
8	0.36036036036036	63.963963963964
9	0.342342342342342	65.7657657657658
10	0.330357142857143	66.9642857142857
11	0.303571428571429	69.6428571428571
12	0.330357142857143	66.9642857142857
13	0.285714285714286	71.4285714285714
14	0.294642857142857	70.5357142857143
15	0.303571428571429	69.6428571428571
16	0.276785714285714	72.3214285714286
17	0.3125	68.75
18	0.276785714285714	72.3214285714286
19	0.294642857142857	70.5357142857143
20	0.303571428571429	69.6428571428571
21	0.303571428571429	69.6428571428571
22	0.276785714285714	72.3214285714286
23	0.258928571428571	74.1071428571429
24	0.25	75
25	0.25	75
26	0.241071428571429	75.8928571428571
27	0.267857142857143	73.2142857142857
28	0.25	75
29	0.241071428571429	75.8928571428571
30	0.267857142857143	73.2142857142857
31	0.267857142857143	73.2142857142857
32	0.267857142857143	73.2142857142857
33	0.267857142857143	73.2142857142857
34	0.25	75
35	0.267857142857143	73.2142857142857
36	0.267857142857143	73.2142857142857
37	0.285714285714286	71.4285714285714
38	0.258928571428571	74.1071428571429
39	0.258928571428571	74.1071428571429
40	0.232142857142857	76.7857142857143
41	0.232142857142857	76.7857142857143
42	0.232142857142857	76.7857142857143
43	0.25	75
44	0.232142857142857	76.7857142857143
45	0.232142857142857	76.7857142857143
46	0.232142857142857	76.7857142857143
47	0.223214285714286	77.6785714285714
48	0.232142857142857	76.7857142857143
49	0.232142857142857	76.7857142857143
50	0.214285714285714	78.5714285714286
51	0.232142857142857	76.7857142857143
52	0.232142857142857	76.7857142857143
53	0.223214285714286	77.6785714285714
54	0.223214285714286	77.6785714285714
55	0.223214285714286	77.6785714285714
56	0.232142857142857	76.7857142857143
57	0.232142857142857	76.7857142857143
58	0.232142857142857	76.7857142857143
59	0.232142857142857	76.7857142857143
60	0.232142857142857	76.7857142857143
61	0.223214285714286	77.6785714285714
62	0.223214285714286	77.6785714285714
63	0.214285714285714	78.5714285714286
64	0.214285714285714	78.5714285714286
65	0.214285714285714	78.5714285714286
66	0.214285714285714	78.5714285714286
67	0.214285714285714	78.5714285714286
68	0.232142857142857	76.7857142857143
69	0.214285714285714	78.5714285714286
70	0.223214285714286	77.6785714285714
71	0.223214285714286	77.6785714285714
72	0.223214285714286	77.6785714285714
73	0.223214285714286	77.6785714285714
74	0.223214285714286	77.6785714285714
75	0.223214285714286	77.6785714285714
76	0.223214285714286	77.6785714285714
77	0.223214285714286	77.6785714285714
78	0.223214285714286	77.6785714285714
79	0.223214285714286	77.6785714285714
80	0.223214285714286	77.6785714285714
81	0.223214285714286	77.6785714285714
82	0.223214285714286	77.6785714285714
83	0.205357142857143	79.4642857142857
84	0.205357142857143	79.4642857142857
85	0.214285714285714	78.5714285714286
86	0.214285714285714	78.5714285714286
87	0.214285714285714	78.5714285714286
88	0.214285714285714	78.5714285714286
89	0.214285714285714	78.5714285714286
90	0.214285714285714	78.5714285714286
91	0.214285714285714	78.5714285714286
92	0.223214285714286	77.6785714285714
93	0.232142857142857	76.7857142857143
94	0.214285714285714	78.5714285714286
95	0.214285714285714	78.5714285714286
96	0.223214285714286	77.6785714285714
97	0.223214285714286	77.6785714285714
98	0.214285714285714	78.5714285714286
99	0.214285714285714	78.5714285714286
100	0.214285714285714	78.5714285714286
101	0.214285714285714	78.5714285714286
102	0.214285714285714	78.5714285714286
103	0.205357142857143	79.4642857142857
104	0.205357142857143	79.4642857142857
105	0.205357142857143	79.4642857142857
106	0.205357142857143	79.4642857142857
107	0.205357142857143	79.4642857142857
108	0.205357142857143	79.4642857142857
109	0.205357142857143	79.4642857142857
110	0.205357142857143	79.4642857142857
111	0.205357142857143	79.4642857142857
112	0.205357142857143	79.4642857142857
113	0.205357142857143	79.4642857142857
114	0.205357142857143	79.4642857142857
115	0.205357142857143	79.4642857142857
116	0.205357142857143	79.4642857142857
117	0.205357142857143	79.4642857142857
118	0.196428571428571	80.3571428571429
119	0.205357142857143	79.4642857142857
120	0.205357142857143	79.4642857142857
121	0.205357142857143	79.4642857142857
122	0.205357142857143	79.4642857142857
