Eta	MaxDepth	Gamma	ColsampleByTree	MinChildWeight	subsample	nrounds	Accuracy	Kappa	AccuracySD	KappaSD
0.1	2	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	2	1.5	0.6	1	1	10	0.770406386464509	0.156761932375881	0.0569952905550552	0.140715241528888
0.1	2	1.5	0.6	10	1	10	0.769055597312358	0.0462084391851333	0.0641027054714825	0.106501251721157
0.1	2	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.1	2	1.5	1	1	1	10	0.76202556904219	0.151263777541684	0.0589689191840458	0.141468339569002
0.1	2	1.5	1	10	1	10	0.768224484906029	0.0694768437096409	0.0636572114558444	0.127723667695984
0.1	2	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	0	0.2	1	1	10	0.783439672215836	0.163322850823136	0.0640246543052698	0.158267147532072
0.3	2	0	0.2	10	1	10	0.78215984756197	0.0519820735867495	0.0632267977090203	0.137355313383024
0.3	2	0	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	0	0.6	1	1	10	0.768659328414634	0.154908988716361	0.0585509862738071	0.170915874928038
0.3	2	0	0.6	10	1	10	0.778699139877711	0.0810681715388239	0.0641243442907703	0.150390410799977
0.3	2	0	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	0	1	1	1	10	0.771904517690733	0.1763775627892	0.0569416729248126	0.157841121763585
0.3	2	0	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	2	0	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	1	0.2	1	1	10	0.777869392077565	0.150402014172713	0.0590903628601354	0.162905850501191
0.3	2	1	0.2	10	1	10	0.782924906961207	0.0502357222367204	0.0608542915405275	0.109211904800832
0.3	2	1	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	1	0.6	1	1	10	0.776649673978113	0.191058972436665	0.0549867376764545	0.14428355704696
0.3	2	1	0.6	10	1	10	0.779077116251425	0.0738012808676776	0.0639695171310105	0.15263328474003
0.3	2	1	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	1	1	1	1	10	0.772525516827487	0.174608252784308	0.0557581714106756	0.158616389199269
0.3	2	1	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	2	1	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	1.5	0.2	1	1	10	0.781563711254211	0.143034425887147	0.0560508706330291	0.156900804041933
0.3	2	1.5	0.2	10	1	10	0.77916084749707	0.0399049834314373	0.0613291138984995	0.116320598591816
0.3	2	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	1.5	0.6	1	1	10	0.775233947478814	0.1845563508936	0.0616753122323022	0.16120908662383
0.3	2	1.5	0.6	10	1	10	0.780759801802357	0.0706483350867029	0.0636224757795587	0.145264280540673
0.3	2	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	2	1.5	1	1	1	10	0.773429264542212	0.17444627614225	0.0530294164405969	0.156923249148911
0.3	2	1.5	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	2	1.5	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	0	0.2	1	1	10	0.780542693091105	0.203272550826706	0.0595213556729896	0.162734436625499
0.5	2	0	0.2	10	1	10	0.773362264433245	0.0259635292589493	0.0578343789358006	0.0804403604029186
0.5	2	0	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	0	0.6	1	1	10	0.779584043297656	0.215557667687843	0.0594476332299312	0.174433765087513
0.5	2	0	0.6	10	1	10	0.775302879046592	0.0691897467004579	0.061238355266782	0.149556672980345
0.5	2	0	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	0	1	1	1	10	0.777724845265728	0.186961667296341	0.0561603903072525	0.16162849099907
0.5	2	0	1	10	1	10	0.776378022506178	0.0669825865403387	0.062843141378076	0.144821515345904
0.5	2	0	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.5	2	1	0.2	1	1	10	0.782111666679185	0.185121773072986	0.0516411596907182	0.152135802714401
0.5	2	1	0.2	10	1	10	0.779331036768716	0.0517186053881488	0.0598257559625838	0.110755574649919
